HomeTeamExpenditure,HomeTeamIncome,HomeTeamBalance,AwayTeamExpenditure,AwayTeamIncome,AwayTeamBalance,HomeElo,AwayElo,EloDiff,FTR,FTR
0.75,0.08,-0.68,170.0,0.95,-169.05,1497.631838786882,1435.5500727863628,62.08176600051934,1,A
1.5,15.0,13.5,10.2,1.13,-9.08,1497.9110761579132,1784.6153159919693,-286.7042398340561,-1,H
9.92,0.98,-8.94,11.78,0.2,-11.58,1519.6165689080672,1668.4228124220488,-148.8062435139816,-1,H
8.48,25.04,16.56,0.1,16.83,16.73,1566.240136074621,1419.035575898542,147.20456017607899,-1,H
14.26,6.62,-7.64,56.53,59.3,2.78,1455.9772696967989,1707.7707973122097,-251.79352761541077,1,H
8.98,10.88,1.9,15.65,0.0,-15.65,1498.8057530462984,1585.058685921623,-86.25293287532463,1,H
29.75,1.75,-28.0,0.0,5.0,5.0,1485.7477619031868,1612.656874260809,-126.90911235762223,1,H
9.88,1.15,-8.73,8.38,0.29,-8.09,1462.5798475586432,1526.4278528397938,-63.84800528115056,-1,A
15.65,0.0,-15.65,11.78,0.2,-11.58,1566.4095087131402,1423.2021918511991,143.20731686194108,1,H
27.42,1.05,-26.37,0.75,0.08,-0.68,1501.3959785287516,1545.2396339454206,-43.84365541666898,1,H
8.38,0.29,-8.09,22.34,34.85,12.51,1683.4734300099617,1505.9955245870888,177.47790542287294,1,A
170.0,0.95,-169.05,8.48,25.04,16.56,1575.5546286330396,1450.3057705289814,125.24885810405817,1,H
1.14,0.0,-1.14,9.92,0.98,-8.94,1789.4469536559304,1510.6750480475075,278.7719056084229,1,D
15.65,0.0,-15.65,9.88,1.15,-8.73,1677.3643332826082,1517.513015116794,159.8513181658143,1,H
56.53,59.3,2.78,29.75,1.75,-28.0,1538.7019298694556,1493.079438493952,45.622491375503614,-1,H
10.2,1.13,-9.08,17.1,1.95,-15.15,1592.409111576907,1549.1428085620685,43.26630301483851,1,H
0.0,5.0,5.0,1.5,15.0,13.5,1440.0360780277424,1509.9797197220455,-69.9436416943031,0,H
11.78,0.2,-11.58,8.98,10.88,1.9,1414.0570719312998,1517.4549302547812,-103.39785832348139,1,H
0.1,16.83,16.73,14.26,6.62,-7.64,1429.0639477817006,1480.274636999047,-51.2106892173465,1,H
17.1,1.95,-15.15,0.1,16.83,16.73,1528.356735306623,1446.2590175041223,82.09771780250071,1,H
22.34,34.85,12.51,11.78,0.2,-11.58,1510.0378763384094,1433.3938338765574,76.644042461852,-1,A
1.5,15.0,13.5,8.38,0.29,-8.09,1536.0011685598035,1521.7434920249982,14.257676534805341,-1,A
170.0,0.95,-169.05,9.88,1.15,-8.73,1685.9119811393775,1440.490522601236,245.42145853814145,1,H
9.92,0.98,-8.94,10.2,1.13,-9.08,1507.0001529230358,1518.2788771675491,-11.278724244513342,0,D
14.26,6.62,-7.64,8.48,25.04,16.56,1463.079567276625,1508.9653672600243,-45.88579998339924,0,D
8.98,10.88,1.9,29.75,1.75,-28.0,1498.1181683095235,1498.054311335219,0.06385697430459913,1,H
27.42,1.05,-26.37,56.53,59.3,2.78,1443.0156448267524,1585.3698765607849,-142.3542317340325,0,D
0.75,0.08,-0.68,0.0,5.0,5.0,1505.6554431044567,1605.550751579172,-99.8953084747152,1,H
1.14,0.0,-1.14,15.65,0.0,-15.65,1794.4665585989817,1691.414643261831,103.0519153371506,0,D
8.48,25.04,16.56,17.1,1.95,-15.15,1506.9957563613711,1539.87682016449,-32.88106380311888,0,D
10.2,1.13,-9.08,0.75,0.08,-0.68,1517.792106478662,1524.853227539582,-7.061121060919959,1,H
0.0,5.0,5.0,9.92,0.98,-8.94,1586.3529671440465,1507.486923611923,78.86604353212351,1,H
29.75,1.75,-28.0,170.0,0.95,-169.05,1483.0570682623838,1691.7859565022566,-208.72888823987273,-1,A
9.88,1.15,-8.73,8.98,10.88,1.9,1434.616547238357,1513.1154113823586,-78.49886414400157,-1,A
8.38,0.29,-8.09,14.26,6.62,-7.64,1537.3587000987154,1465.0491781752785,72.30952192343693,0,D
15.65,0.0,-15.65,22.34,34.85,12.51,1579.5462457212266,1491.7815386421848,87.76470707904173,1,H
0.1,16.83,16.73,1.14,0.0,-1.14,1434.7389326462555,1448.8392756663106,-14.100343020055107,1,H
27.42,1.05,-26.37,15.65,0.0,-15.65,1790.1434877027436,1590.8357281740111,199.3077595287325,1,H
9.92,0.98,-8.94,29.75,1.75,-28.0,1495.8345437945552,1476.1210274454047,19.713516349150495,1,H
17.1,1.95,-15.15,56.53,59.3,2.78,1538.4614536290148,1695.7377141580691,-157.2762605290543,-1,A
22.34,34.85,12.51,0.1,16.83,16.73,1480.4920561894005,1450.3473593867764,30.14469680262414,-1,A
0.75,0.08,-0.68,8.38,0.29,-8.09,1509.548416403686,1534.2811543471173,-24.732737943431403,0,D
1.5,15.0,13.5,11.78,0.2,-11.58,1520.3859604860863,1451.650171572782,68.7357889133043,0,D
170.0,0.95,-169.05,10.2,1.13,-9.08,1698.7219973192357,1533.0969176145577,165.625079704678,0,D
1.14,0.0,-1.14,8.48,25.04,16.56,1433.2308489257898,1508.4111228968463,-75.18027397105652,-1,A
14.26,6.62,-7.64,9.88,1.15,-8.73,1468.1267239268766,1422.949101024518,45.17762290235851,0,D
0.0,5.0,5.0,27.42,1.05,-26.37,1598.0053469614145,1797.3729233425092,-199.36757638109475,0,D
8.38,0.29,-8.09,170.0,0.95,-169.05,1461.9712161819334,1466.1871683394093,-4.21595215747584,0,H
8.48,25.04,16.56,22.34,34.85,12.51,1454.5796143340322,1529.8229145866096,-75.24330025257746,1,A
15.65,0.0,-15.65,1.5,15.0,13.5,1539.7509584953264,1524.7828575961976,14.968100899128785,1,A
10.2,1.13,-9.08,8.98,10.88,1.9,1424.8886566119854,1510.614414486667,-85.72575787468168,-1,H
11.78,0.2,-11.58,17.1,1.95,-15.15,1520.2150576543183,1464.193860934657,56.02119671966125,-1,H
29.75,1.75,-28.0,14.26,6.62,-7.64,1533.2151562641363,1692.067956438467,-158.8528001743307,1,D
9.88,1.15,-8.73,0.75,0.08,-0.68,1583.6062925342455,1517.4565177248362,66.14977480940934,-1,A
0.1,16.83,16.73,9.92,0.98,-8.94,1466.6455546415193,1509.9843550580265,-43.33880041650718,0,D
56.53,59.3,2.78,1.14,0.0,-1.14,1704.3762532004744,1421.4269141683178,282.94933903215656,1,H
27.42,1.05,-26.37,0.1,16.83,16.73,1789.6004696973798,1468.5069964824686,321.0934732149112,1,H
22.34,34.85,12.51,1.14,0.0,-1.14,1413.5164129912723,1554.10513314029,-140.58872014901772,1,H
0.75,0.08,-0.68,29.75,1.75,-28.0,1472.7782770051865,1709.2961497972667,-236.5178727920802,1,H
1.5,15.0,13.5,17.1,1.95,-15.15,1466.0051599865667,1510.428682951234,-44.4235229646672,-1,D
170.0,0.95,-169.05,9.92,0.98,-8.94,1565.784393026181,1502.817173085134,62.967219941047006,0,D
15.65,0.0,-15.65,8.48,25.04,16.56,1670.6507804133207,1508.1229132170772,162.5278671962435,0,D
14.26,6.62,-7.64,8.98,10.88,1.9,1521.98665810738,1462.153224534776,59.83343357260401,1,A
11.78,0.2,-11.58,56.53,59.3,2.78,1481.5917455038416,1416.5070175715257,65.0847279323159,1,H
9.88,1.15,-8.73,10.2,1.13,-9.08,1535.278417232901,1511.6242519154553,23.65416531744563,0,H
8.38,0.29,-8.09,0.0,5.0,5.0,1554.6323322892829,1605.7778006065437,-51.14546831726079,0,D
56.53,59.3,2.78,1.5,15.0,13.5,1685.4160176423006,1534.2587597700624,151.15725787223823,1,H
9.92,0.98,-8.94,22.34,34.85,12.51,1533.3463636912732,1556.824646423511,-23.478282732237858,-1,A
8.48,25.04,16.56,1.5,15.0,13.5,1523.5211490748532,1534.428679296906,-10.907530222052856,-1,H
1.14,0.0,-1.14,14.26,6.62,-7.64,1694.2728282134692,1563.0952576525815,131.17757056088772,-1,D
56.53,59.3,2.78,15.65,0.0,-15.65,1404.2845372249317,1452.9126938629474,-48.62815663801575,0,A
10.2,1.13,-9.08,8.38,0.29,-8.09,1505.5063084587334,1525.4019491988938,-19.89564074016039,1,A
8.98,10.88,1.9,0.75,0.08,-0.68,1514.6691265018944,1493.8142258504356,20.85490065145882,-1,A
17.1,1.95,-15.15,9.88,1.15,-8.73,1512.6439093782935,1434.2751824402894,78.3687269380041,0,D
0.1,16.83,16.73,11.78,0.2,-11.58,1464.4250386903911,1496.6584091601526,-32.23337046976144,-1,A
0.0,5.0,5.0,170.0,0.95,-169.05,1603.585486472315,1664.1045671285035,-60.51908065618841,1,H
29.75,1.75,-28.0,27.42,1.05,-26.37,1449.71120334525,1793.6824274894573,-343.9712241442073,0,D
27.42,1.05,-26.37,17.1,1.95,-15.15,1782.32180863922,1509.3166971854305,273.0051114537896,0,D
22.34,34.85,12.51,56.53,59.3,2.78,1509.7135244816127,1673.8640371701165,-164.1505126885038,1,H
1.5,15.0,13.5,1.14,0.0,-1.14,1509.5439230139143,1406.37038093864,103.17354207527433,0,D
170.0,0.95,-169.05,8.98,10.88,1.9,1646.517857113219,1508.9919103571742,137.52594675604473,1,H
14.26,6.62,-7.64,0.0,5.0,5.0,1450.826850149239,1621.1721964876,-170.3453463383612,1,H
11.78,0.2,-11.58,8.48,25.04,16.56,1510.2707616704822,1521.3643346437127,-11.093572973230494,0,D
9.88,1.15,-8.73,9.92,0.98,-8.94,1437.6023946331527,1498.769827870717,-61.16743323756441,1,H
8.38,0.29,-8.09,29.75,1.75,-28.0,1548.957918014585,1450.8126861800615,98.14523183452343,1,H
0.75,0.08,-0.68,0.1,16.83,16.73,1583.5040486959344,1519.358462521633,64.14558617430134,1,H
15.65,0.0,-15.65,10.2,1.13,-9.08,1570.8125475931508,1461.0718221954874,109.74072539766348,1,H
11.78,0.2,-11.58,27.42,1.05,-26.37,1510.7495470171027,1772.4817015192436,-261.73215450214093,0,D
17.1,1.95,-15.15,15.65,0.0,-15.65,1499.6375591954463,1581.226177560266,-81.5886183648197,0,A
9.92,0.98,-8.94,0.75,0.08,-0.68,1519.1568043054065,1595.765704355887,-76.60890005048054,-1,A
0.1,16.83,16.73,1.5,15.0,13.5,1481.1559674105197,1559.829870765377,-78.67390335485743,-1,D
1.14,0.0,-1.14,11.78,0.2,-11.58,1439.9407334292694,1505.2160377176112,-65.27530428834189,0,H
56.53,59.3,2.78,170.0,0.95,-169.05,1410.6982662349433,1520.306479413018,-109.60821317807472,1,D
10.2,1.13,-9.08,14.26,6.62,-7.64,1652.2612269520553,1655.8722082749468,-3.6109813228915755,0,H
8.98,10.88,1.9,8.38,0.29,-8.09,1507.0968068616808,1472.643588227348,34.45321863433287,1,D
29.75,1.75,-28.0,22.34,34.85,12.51,1450.6581922283722,1531.316334699674,-80.65814247130174,1,H
8.48,25.04,16.56,27.42,1.05,-26.37,1520.8855492970922,1762.9247691233284,-242.03921982623615,-1,A
0.0,5.0,5.0,9.88,1.15,-8.73,1599.355458409491,1455.2162550933504,144.13920331614054,0,D
8.98,10.88,1.9,0.0,5.0,5.0,1503.096670662594,1593.4665109233265,-90.36984026073242,0,D
27.42,1.05,-26.37,1.14,0.0,-1.14,1459.126196652854,1469.4957044291236,-10.36950777626953,1,H
8.38,0.29,-8.09,56.53,59.3,2.78,1607.5108124081632,1589.6506004903174,17.860211917845845,0,A
22.34,34.85,12.51,17.1,1.95,-15.15,1461.1052025795148,1469.0792447396266,-7.974042160111821,-1,D
0.75,0.08,-0.68,8.48,25.04,16.56,1655.7163152924666,1442.7261980080848,212.99011728438177,1,A
1.5,15.0,13.5,8.98,10.88,1.9,1500.7252961513914,1520.614198436175,-19.888902284783626,1,H
170.0,0.95,-169.05,0.1,16.83,16.73,1571.4901337467732,1514.9190567017918,56.571077044981394,-1,H
15.65,0.0,-15.65,0.0,5.0,5.0,1512.8952821884195,1507.4116962531302,5.483585935289284,0,D
14.26,6.62,-7.64,9.92,0.98,-8.94,1577.7670660931185,1652.4171199345355,-74.65005384141705,-1,H
11.78,0.2,-11.58,10.2,1.13,-9.08,1502.4305731387958,1506.9125810956027,-4.48200795680691,1,H
9.88,1.15,-8.73,29.75,1.75,-28.0,1768.8912617186288,1430.27944949657,338.6118122220589,1,A
10.14,3.43,-6.72,12.68,11.5,-1.18,1483.735038101083,1606.7404035732138,-123.00536547213073,0,H
7.88,7.7,-0.18,15.85,1.95,-13.9,1516.5830323654543,1507.6484220325865,8.934610332867805,0,D
1.38,0.38,-1.0,13.25,1.95,-11.3,1500.0,1500.0,0.0,0,H
1.5,7.94,6.44,13.95,5.2,-8.75,1504.7564622221118,1590.4210093252668,-85.66454710315497,0,D
6.75,3.45,-3.3,29.45,22.28,-7.18,1554.0691214856347,1517.624066243702,36.44505524193278,1,D
8.53,0.45,-8.08,5.15,0.1,-5.05,1512.6585564089632,1370.9727319426836,141.68582446627966,0,D
10.85,6.6,-4.25,15.77,8.15,-7.62,1565.9412720561113,1491.7190879906966,74.2221840654147,1,D
47.13,10.5,-36.63,58.4,24.57,-33.83,1474.5737514086634,1532.3400689629302,-57.766317554266834,0,D
162.4,3.3,-159.1,61.25,9.57,-51.69,1662.522417248044,1664.2429139715427,-1.7204967234988544,1,H
11.88,45.4,33.53,12.48,3.9,-8.58,1454.048149673314,1772.6304596577177,-318.58230998440376,-1,A
15.77,8.15,-7.62,162.4,3.3,-159.1,1649.168634764178,1500.0,149.16863476417802,1,A
13.25,1.95,-11.3,10.85,6.6,-4.25,1479.8756439507204,1506.8594515795492,-26.9838076288288,1,H
5.15,0.1,-5.05,11.88,45.4,33.53,1586.7957411586722,1488.834313394642,97.96142776403008,-1,A
13.95,5.2,-8.75,1.38,0.38,-1.0,1601.641128279655,1477.0449940008446,124.5961342788105,1,H
58.4,24.57,-33.83,1.5,7.94,6.44,1529.868826370749,1567.501407837875,-37.632581467125874,1,H
61.25,9.57,-51.69,8.53,0.45,-8.08,1500.0,1449.9149454925475,50.08505450745247,-1,H
29.45,22.28,-7.18,47.13,10.5,-36.63,1504.1917798914617,1516.1973792377382,-12.00559934627654,1,A
12.68,11.5,-1.18,7.88,7.7,-0.18,1508.0340751603028,1677.5966964554086,-169.56262129510583,-1,H
12.48,3.9,-8.58,6.75,3.45,-3.3,1776.7636638384845,1508.3817303887065,268.381933449778,1,H
15.85,1.95,-13.9,10.14,3.43,-6.72,1376.7718367720977,1577.7847160960875,-201.01287932398986,0,D
15.77,8.15,-7.62,1.5,7.94,6.44,1499.823971906048,1467.204916445877,32.61905546017101,1,H
5.15,0.1,-5.05,162.4,3.3,-159.1,1482.8525095186951,1685.8067997096634,-202.95429019096832,-1,A
12.48,3.9,-8.58,7.88,7.7,-0.18,1384.5961242623134,1507.9550251230446,-123.35890086073118,0,H
13.25,1.95,-11.3,10.14,3.43,-6.72,1496.03829183401,1550.8830028971668,-54.844711063156865,-1,H
13.95,5.2,-8.75,6.75,3.45,-3.3,1567.6750294302697,1491.0715669639285,76.60346246634117,0,A
29.45,22.28,-7.18,8.53,0.45,-8.08,1519.709897079357,1569.9604286058718,-50.250531526514806,1,D
12.68,11.5,-1.18,1.38,0.38,-1.0,1782.0382534497517,1490.6968036962596,291.34144975349204,1,A
15.85,1.95,-13.9,47.13,10.5,-36.63,1546.4872313114572,1503.107140777439,43.38009053401811,-1,D
10.14,3.43,-6.72,29.45,22.28,-7.18,1519.970337777817,1475.7376309070712,44.23270687074569,1,H
7.88,7.7,-0.18,61.25,9.57,-51.69,1502.84225509438,1513.4198172622816,-10.577562167901533,1,D
162.4,3.3,-159.1,12.68,11.5,-1.18,1494.3262352053644,1786.7626643433543,-292.43642913799,-1,H
11.88,45.4,33.53,15.85,1.95,-13.9,1453.6090710896433,1536.864384868666,-83.2553137790228,1,H
1.5,7.94,6.44,13.25,1.95,-11.3,1552.8059408165627,1564.4203611888336,-11.614420372270843,1,H
6.75,3.45,-3.3,5.15,0.1,-5.05,1692.9216783212876,1483.38665482573,209.53502349555765,1,H
8.53,0.45,-8.08,12.48,3.9,-8.58,1485.972392802657,1658.0970678002498,-172.12467499759282,0,A
47.13,10.5,-36.63,15.77,8.15,-7.62,1467.0624359738522,1389.708894290978,77.35354168287427,1,H
1.38,0.38,-1.0,58.4,24.57,-33.83,1563.5346399054465,1611.4812058346226,-47.94656592917613,1,H
61.25,9.57,-51.69,11.88,45.4,33.53,1651.219517131577,1478.7769233028707,172.44259382870632,0,D
10.85,6.6,-4.25,13.95,5.2,-8.75,1500.679262049843,1529.6240343110796,-28.94477226123672,1,H
10.14,3.43,-6.72,162.4,3.3,-159.1,1568.307188951234,1699.833004987155,-131.52581603592103,0,D
1.38,0.38,-1.0,61.25,9.57,-51.69,1580.5916181576854,1644.3311308342415,-63.73951267655616,0,D
13.95,5.2,-8.75,12.48,3.9,-8.58,1513.3772710989765,1791.4620400245622,-278.08476892558565,-1,A
58.4,24.57,-33.83,15.85,1.95,-13.9,1594.4242275823838,1377.9944069619594,216.42982062042438,1,H
1.5,7.94,6.44,11.88,45.4,33.53,1472.13623711505,1485.6653096002062,-13.52907248515612,-1,A
6.75,3.45,-3.3,15.77,8.15,-7.62,1533.0709094322087,1497.9632882343212,35.10762119788751,1,H
29.45,22.28,-7.18,7.88,7.7,-0.18,1548.9191130541622,1492.8499434713297,56.0691695828325,1,H
10.85,6.6,-4.25,5.15,0.1,-5.05,1516.9260252619465,1462.6370592526791,54.28896600926737,1,H
47.13,10.5,-36.63,8.53,0.45,-8.08,1518.2987841223407,1489.6268595241563,28.671924598184432,0,D
13.25,1.95,-11.3,12.68,11.5,-1.18,1518.3372188432595,1476.4753281598628,41.86189068339672,0,D
12.48,3.9,-8.58,1.38,0.38,-1.0,1796.4981995304988,1583.313011558686,213.18518797181287,0,D
15.77,8.15,-7.62,13.25,1.95,-11.3,1484.4738682343,1516.538591132976,-32.06472289867611,0,D
7.88,7.7,-0.18,10.85,6.6,-4.25,1480.249846222807,1529.6010734701183,-49.35122724731127,1,H
5.15,0.1,-5.05,1.5,7.94,6.44,1449.9620110445069,1457.7200390820706,-7.75802803756369,-1,A
8.53,0.45,-8.08,10.14,3.43,-6.72,1490.861923575415,1573.7290553491378,-82.8671317737228,0,D
15.85,1.95,-13.9,13.95,5.2,-8.75,1371.291931576869,1508.3411115930396,-137.04918001617057,0,D
162.4,3.3,-159.1,47.13,10.5,-36.63,1694.411138589251,1517.0637200710823,177.34741851816875,0,D
11.88,45.4,33.53,6.75,3.45,-3.3,1500.0815076331855,1546.56032943223,-46.478821799044454,1,H
12.68,11.5,-1.18,29.45,22.28,-7.18,1478.2739558701464,1561.5192103026848,-83.24525443253833,-1,A
61.25,9.57,-51.69,58.4,24.57,-33.83,1641.609737433241,1601.126702967474,40.48303446576688,1,H
10.14,3.43,-6.72,5.15,0.1,-5.05,1524.118120031728,1654.869811432249,-130.75169140052094,-1,D
1.38,0.38,-1.0,15.77,8.15,-7.62,1529.5655628203222,1687.3567386286056,-157.79117580828347,-1,D
13.95,5.2,-8.75,12.68,11.5,-1.18,1472.3851537438284,1788.2983945070737,-315.9132407632453,-1,H
58.4,24.57,-33.83,8.53,0.45,-8.08,1572.9924545634397,1376.919903491387,196.07255107205265,1,H
1.5,7.94,6.44,12.48,3.9,-8.58,1502.7131396785217,1466.8007116093916,35.9124280691301,1,A
6.75,3.45,-3.3,162.4,3.3,-159.1,1591.512816582111,1485.854296611595,105.65851997051618,0,A
29.45,22.28,-7.18,15.85,1.95,-13.9,1570.2177259794996,1435.296896382749,134.92082959675054,0,H
47.13,10.5,-36.63,61.25,9.57,-51.69,1587.866628968466,1494.373252945053,93.49337602341302,1,A
10.85,6.6,-4.25,11.88,45.4,33.53,1512.484624830946,1517.0762742450934,-4.591649414147469,-1,A
13.25,1.95,-11.3,7.88,7.7,-0.18,1515.158162755681,1497.3662948619797,17.791867893701237,1,H
12.48,3.9,-8.58,13.25,1.95,-11.3,1369.58778396273,1587.086781556816,-217.49899759408595,1,H
7.88,7.7,-0.18,10.14,3.43,-6.72,1453.3456774503002,1468.1968892148377,-14.851211764537538,0,D
11.88,45.4,33.53,47.13,10.5,-36.63,1483.3149988256694,1497.6828507309897,-14.367851905320322,0,A
8.53,0.45,-8.08,10.85,6.6,-4.25,1483.1337608020706,1564.6688877853694,-81.53512698329882,0,D
12.68,11.5,-1.18,1.5,7.94,6.44,1792.486659036064,1529.39069681559,263.0959622204741,1,D
15.85,1.95,-13.9,1.38,0.38,-1.0,1531.8780483450496,1514.5109080072457,17.367140337803903,-1,H
15.77,8.15,-7.62,29.45,22.28,-7.18,1490.2803316368902,1580.3245740920968,-90.04424245520659,0,D
162.4,3.3,-159.1,58.4,24.57,-33.83,1695.97705683607,1598.9248830878498,97.05217374822018,1,H
61.25,9.57,-51.69,6.75,3.45,-3.3,1664.4770234567316,1520.9452446128578,143.53177884387378,0,D
5.15,0.1,-5.05,13.95,5.2,-8.75,1440.8457345768793,1516.168173837613,-75.32243926073374,1,H
12.48,3.9,-8.58,10.14,3.43,-6.72,1497.966249987413,1588.009275675928,-90.04302568851494,-1,H
15.77,8.15,-7.62,61.25,9.57,-51.69,1392.9172893547827,1483.9349554892303,-91.01766613444761,0,D
7.88,7.7,-0.18,6.75,3.45,-3.3,1467.556101087288,1706.892664247992,-239.33656316070392,1,A
1.38,0.38,-1.0,5.15,0.1,-5.05,1516.1288725000172,1453.98646557785,62.14240692216731,1,H
11.88,45.4,33.53,12.68,11.5,-1.18,1563.7572761647632,1459.047658427079,104.70961773768408,1,H
13.95,5.2,-8.75,58.4,24.57,-33.83,1486.5906855968742,1526.8119943168124,-40.22130871993818,-1,A
1.5,7.94,6.44,162.4,3.3,-159.1,1494.0830914807975,1658.610273752777,-164.52718227197943,0,H
15.85,1.95,-13.9,8.53,0.45,-8.08,1797.8948352390723,1561.2119629905658,236.68287224850656,1,D
13.25,1.95,-11.3,29.45,22.28,-7.18,1523.9825206125818,1576.5218142481897,-52.53929363560792,0,D
10.85,6.6,-4.25,47.13,10.5,-36.63,1497.0628940674287,1530.2600838522778,-33.197189784849115,1,H
10.14,3.43,-6.72,13.95,5.2,-8.75,1513.8311917417475,1574.3686717573376,-60.53748001559006,-1,H
162.4,3.3,-159.1,7.88,7.7,-0.18,1599.2065649878166,1526.2336907682068,72.97287421960982,1,H
5.15,0.1,-5.05,15.85,1.95,-13.9,1480.092898641372,1528.474217278322,-48.38131863695003,-1,H
58.4,24.57,-33.83,13.25,1.95,-11.3,1682.9338691423966,1473.3194630516543,209.61440609074225,1,H
8.53,0.45,-8.08,11.88,45.4,33.53,1555.0967208044815,1486.7689606755243,68.32776012895715,1,A
47.13,10.5,-36.63,1.38,0.38,-1.0,1448.436262834505,1396.7593462026412,51.67691663186383,1,A
61.25,9.57,-51.69,12.48,3.9,-8.58,1651.994358691293,1804.0100774251569,-152.01571873386388,1,H
6.75,3.45,-3.3,10.85,6.6,-4.25,1540.0832168620325,1513.4917861779588,26.591430684073657,0,D
29.45,22.28,-7.18,1.5,7.94,6.44,1574.2706440925645,1491.5148961928833,82.75574789968118,1,H
12.68,11.5,-1.18,15.77,8.15,-7.62,1441.6411207995452,1500.6990065422815,-59.05788574273629,0,D
12.48,3.9,-8.58,12.68,11.5,-1.18,1474.6814554242685,1501.4186724913243,-26.73721706705578,1,D
15.77,8.15,-7.62,5.15,0.1,-5.05,1383.9741096502314,1689.8427654705706,-305.8686558203392,-1,A
7.88,7.7,-0.18,58.4,24.57,-33.83,1514.6375940932714,1673.1683631550843,-158.53076906181286,1,D
13.25,1.95,-11.3,6.75,3.45,-3.3,1541.3988253808488,1567.184226055737,-25.78540067488825,0,A
11.88,45.4,33.53,10.14,3.43,-6.72,1782.8360729613653,1444.1665779192335,338.66949504213176,0,D
13.95,5.2,-8.75,47.13,10.5,-36.63,1466.4105667234803,1611.1015963479394,-144.69102962445913,0,H
10.85,6.6,-4.25,61.25,9.57,-51.69,1498.1735494225932,1461.2214993869147,36.95205003567844,-1,H
15.85,1.95,-13.9,162.4,3.3,-159.1,1514.338659408084,1538.9374089467196,-24.59874953863573,-1,A
1.38,0.38,-1.0,29.45,22.28,-7.18,1586.7811910077608,1585.7638603806058,1.0173306271549336,1,H
1.5,7.94,6.44,8.53,0.45,-8.08,1480.021679904842,1467.168290538845,12.853389365996918,0,D
10.14,3.43,-6.72,10.85,6.6,-4.25,1485.266607398953,1500.398901804744,-15.132294405790844,-1,H
162.4,3.3,-159.1,11.88,45.4,33.53,1455.4284666890826,1379.5731097173457,75.85535697173691,0,H
5.15,0.1,-5.05,12.48,3.9,-8.58,1605.1925092606316,1481.5841894622672,123.60831979836439,-1,D
58.4,24.57,-33.83,15.77,8.15,-7.62,1467.7229629409765,1472.3196538107882,-4.5966908698117095,0,A
8.53,0.45,-8.08,7.88,7.7,-0.18,1694.2437654034566,1542.5100311663905,151.73373423706607,1,D
12.68,11.5,-1.18,15.85,1.95,-13.9,1566.0730202701957,1536.043407018974,30.02961325122169,1,D
47.13,10.5,-36.63,13.25,1.95,-11.3,1477.8108593472407,1771.5741841915162,-293.76332484427553,0,A
61.25,9.57,-51.69,1.5,7.94,6.44,1651.7625502293818,1479.4670075027104,172.29554272667133,0,D
6.75,3.45,-3.3,1.38,0.38,-1.0,1552.8771665500597,1601.7372694394726,-48.86010288941293,0,D
29.45,22.28,-7.18,13.95,5.2,-8.75,1570.807781948894,1490.83352051664,79.97426143225402,-1,A
15.77,8.15,-7.62,11.88,45.4,33.53,1486.3503829878537,1472.12121029166,14.2291726961937,0,A
1.38,0.38,-1.0,10.14,3.43,-6.72,1452.2045905115165,1522.336670792046,-70.13208028052964,1,A
13.25,1.95,-11.3,8.53,0.45,-8.08,1470.919508272247,1761.2433670976511,-290.32385882540416,-1,H
13.95,5.2,-8.75,162.4,3.3,-159.1,1585.0702243356268,1488.1416764411058,96.92854789452099,1,A
58.4,24.57,-33.83,5.15,0.1,-5.05,1599.6416063498025,1579.7797564971236,19.861849852678915,-1,H
1.5,7.94,6.44,7.88,7.7,-0.18,1514.74600093145,1467.921406460105,46.82459447134511,1,D
12.68,11.5,-1.18,10.85,6.6,-4.25,1501.706474387272,1533.673920502054,-31.96744611478198,-1,H
47.13,10.5,-36.63,12.48,3.9,-8.58,1509.2265707746335,1703.079876067793,-193.85330529315956,-1,A
29.45,22.28,-7.18,61.25,9.57,-51.69,1552.4147316909002,1644.8791747442383,-92.46444305333807,-1,A
15.85,1.95,-13.9,6.75,3.45,-3.3,1382.7969858949116,1554.97282963973,-172.1758437448184,-1,A
12.48,3.9,-8.58,15.85,1.95,-13.9,1454.9308353296572,1470.191971011627,-15.26113568196979,1,D
162.4,3.3,-159.1,1.38,0.38,-1.0,1765.991140937581,1374.6762811625376,391.31485977504326,0,D
5.15,0.1,-5.05,29.45,22.28,-7.18,1710.4830015502894,1583.7850342693116,126.69796728097776,0,A
11.88,45.4,33.53,13.95,5.2,-8.75,1477.2211269231675,1541.3150904767442,-64.09396355357671,-1,H
61.25,9.57,-51.69,13.25,1.95,-11.3,1547.2976564393302,1501.8234452921374,45.47421114719282,1,H
6.75,3.45,-3.3,58.4,24.57,-33.83,1655.9788159583943,1527.7365720618975,128.2422438964968,1,H
8.53,0.45,-8.08,12.68,11.5,-1.18,1563.093534372104,1595.990773853565,-32.897239481461156,1,H
10.85,6.6,-4.25,1.5,7.94,6.44,1504.3492902919356,1485.736403457848,18.612886834087703,-1,A
7.88,7.7,-0.18,15.77,8.15,-7.62,1472.7351898216657,1488.0827384499958,-15.34754862833006,0,D
10.14,3.43,-6.72,47.13,10.5,-36.63,1595.6363285776142,1466.1717344323174,129.46459414529681,1,H
15.77,8.15,-7.62,8.53,0.45,-8.08,1487.4205621630017,1470.5892880994925,16.831274063509227,0,D
